,area,title,community,position,tax,total_price,unit_price,hourseType,hourseSize,direction,fitment
2324,罗湖区,翠竹山半山物业，空气较好，业主诚意出售,翠拥华庭,百仕达,房本满五年,490.0,65500.0,2室1厅,74.81,东,简装
2325,罗湖区,鹏兴花园一期 南向精装三房 满五唯一 红本在手 地铁口,鹏兴花园一期,莲塘,房本满五年,436.0,55352.0,3室2厅,78.77,南,精装
2326,罗湖区,满五年朝南三房，户型方正，诚心出售,鸿颖大厦,银湖,房本满五年,360.0,41600.0,3室1厅,86.54,南,简装
2327,罗湖区,华丽花园，精装大三房，满五年，螺岭未占用,华丽花园,螺岭,房本满五年,550.0,54754.0,3室2厅,100.45,东北,精装
2328,罗湖区,业主因长期在外，没时间打理，诚意出售，价格可议,万事达名苑,百仕达,房本满五年,685.0,51158.0,3室2厅,133.9,北,精装
2329,罗湖区,安静社区， 免个税，精致装修，舒适两房,梧桐山新居,莲塘,房本满五年,360.0,61877.0,2室1厅,58.18,西南,精装
2330,罗湖区,金色都汇 大四房 业主诚心卖 高楼层朝南,金色都汇,春风路,房本满五年,660.0,93525.0,4室2厅,70.57,南,精装
2331,罗湖区,此房是满五唯一 红本 税费少正规三加一房中高楼层,洪湖花园,洪湖,房本满五年,435.0,46775.0,3室1厅,93.0,南,精装
2332,罗湖区,华瑞大厦 3室1厅 550万,华瑞大厦,万象城,房本满五年,550.0,61350.0,3室1厅,89.65,东,其他
2333,罗湖区,楼层好，视野广，满五年唯一，看山景,宝湖名园,布心,房本满五年,638.0,54068.0,3室1厅,118.0,东北,其他
2334,罗湖区,万达丰大厦 3室2厅 589万,万达丰大厦,螺岭,,589.0,61018.0,3室2厅,96.53,东南,其他
2335,罗湖区,东悦名轩 精致2房 东南朝向 诚心出售,东悦名轩,东门,,410.0,70496.0,2室1厅,58.16,南 北,其他
2336,罗湖区,此房已经满五年，唯一，红本在手，装修好，诚心出售,金枫花园,新秀,房本满五年,500.0,53880.0,3室2厅,92.8,东南,简装
2337,罗湖区,向西雍睦豪庭 3室2厅 625万,向西雍睦豪庭,春风路,,625.0,69615.0,3室2厅,89.78,南,毛坯
2338,罗湖区,此房楼层好，红本在手，交通便利，标准的一室一厅,福德花园,螺岭,房本满五年,245.0,57893.0,1室1厅,42.32,南,其他
2339,罗湖区,金色都汇 地理位置好 配套完善 住家舒适,金色都汇,春风路,,390.0,56408.0,2室1厅,69.14,东,其他
2340,罗湖区,缤纷时代家园 2室1厅 460万,缤纷时代家园,螺岭,房本满五年,460.0,80098.0,2室1厅,57.43,西 西北,简装
2341,罗湖区,怡泰大厦精装2房 客厅出阳台 户型实用 采光充足,怡泰大厦,黄贝岭,房本满五年,420.0,62177.0,2室1厅,67.55,西南,精装
2342,罗湖区,全新精品装修 带家私家电 满五税费少 业主诚心出售,华盛君荟名庭,东门,,450.0,84954.0,2室1厅,52.97,西北,精装
2343,罗湖区,罗湖国贸高楼层看小区花园  安静适合居家客厅出阳台,友谊大厦,春风路,,260.0,48400.0,2室1厅,53.72,西南,其他
2344,罗湖区,满五年红本，东南向看湖景，诚心出售,银谷别墅,银湖,房本满五年,1200.0,74438.0,3室2厅,161.21,东南,精装
2345,罗湖区,"视野好，入则清净，出则繁华,确认过图片就是您要的家",中国脑库专家公寓,银湖,房本满五年,630.0,49921.0,3室1厅,126.2,南 北,其他
2346,罗湖区,翠竹苑 三号线翠竹地铁站 满五唯一,翠竹苑,百仕达,房本满五年,390.0,82314.0,2室1厅,47.38,南,其他
2347,罗湖区,花园社区，口岸三地铁两房，旁边万科项目。,阳光新干线家园,春风路,,330.0,54709.0,2室1厅,60.32,东南,简装
2348,罗湖区,罗湖国贸南北对流两房做三房 中高楼层 采光通风好,罗湖大厦,春风路,房本满五年,245.0,43939.0,3室1厅,55.76,南,简装
2349,罗湖区,满二 精装修拎包入住 诚心出售  螺岭18年,华丽花园,螺岭,,485.0,54803.0,3室1厅,88.5,西北,精装
2350,罗湖区,背靠梧桐山安静社区，正规两房，诚意出售,梧桐山新居,莲塘,,310.0,52641.0,2室1厅,58.89,西北,其他
2351,罗湖区,仙湖枫景精装三房 干净整洁 红本在手税费少,仙湖枫景家园,莲塘,房本满五年,400.0,54467.0,3室1厅,73.44,东南,其他
2352,罗湖区,红岗大厦位于红岭立交旁。一步就可达罗湖福田CBD,红岗大厦,银湖,,350.0,36827.0,3室2厅,95.04,西南,简装
2353,罗湖区,聚福花园两房满五  业主诚心出售,聚福花园,莲塘,房本满五年,347.0,49325.0,2室2厅,70.35,南,其他
2354,罗湖区,紫气东来、 华瑞高层东向3房静候佳音,华瑞大厦,万象城,房本满五年,502.0,55996.0,3室2厅,89.65,东,简装
2355,罗湖区,罗湖水贝珠宝商圈，水贝A出口，安静居家交通便利,维富大厦,布心,房本满五年,400.0,39821.0,4室1厅,100.45,南,其他
2356,罗湖区,恒大物业 协议已签 比例高 买了就等新房,建设集团宿舍,地王,房本满五年,980.0,105162.0,3室2厅,93.19,南,简装
2357,罗湖区,交通生活便利 业主诚心卖 满五年,集浩花园,黄贝岭,房本满五年,670.0,48136.0,4室1厅,139.19,西南,其他
2358,罗湖区,燃料公司 2室2厅 415万,燃料公司,地王,房本满五年,415.0,53827.0,2室2厅,77.1,南,其他
2359,罗湖区,双地铁 深发花园 北斗，文锦未锁  双卫,深发花园,黄贝岭,房本满五年,365.0,42261.0,3室1厅,86.37,北,简装
2360,罗湖区,地铁口物业，精装修三房户型方正,海富花园,黄贝岭,房本满五年,420.0,49581.0,3室1厅,84.71,北,其他
2361,罗湖区,华民大厦 交通方便 大两房 价格实惠,华民大厦,罗湖口岸,房本满五年,273.0,34614.0,2室1厅,78.87,南,精装
2362,罗湖区,国贸地铁站 金源大厦 户型方正 采光明亮,金源大厦,春风路,,358.0,44406.0,2室2厅,80.62,东,精装
2363,罗湖区,莲塘+鹏兴花园社区+满五年+手续费少+有游泳池、幼儿园,鹏兴花园六期,莲塘,房本满五年,595.0,67285.0,3室1厅,88.43,南,精装
2364,罗湖区,华润湖贝新项目旁，晒布、湖贝、翠竹三地铁,华隆园,螺岭,,275.0,66090.0,1室1厅,41.61,东南,其他
2365,罗湖区,购买满5年，中底楼层适合自住，品质万科物业,万科桂苑,地王,房本满五年,630.0,61893.0,3室2厅,101.79,南,精装
2366,罗湖区,深中街新上好房 满五 2房改3房 深小+桂园 开发商在谈,轻工大厦(深中街),东门,房本满五年,508.0,68770.0,3室1厅,73.87,南,简装
2367,罗湖区,缤纷时代家园 2室1厅 485万,缤纷时代家园,螺岭,房本满五年,485.0,80807.0,2室1厅,60.02,南,其他
2368,罗湖区,华瑞大厦朝南三房采光通风好诚意卖,华瑞大厦,万象城,,495.0,56212.0,3室1厅,88.06,西北,精装
2369,罗湖区,泰宁花园 3室2厅 560万,泰宁花园,百仕达,,560.0,45812.0,3室2厅,122.24,西北,其他
2370,罗湖区,近地铁口 太安地铁站 总价低 置业佳选小区,鸿园居,百仕达,,490.0,55562.0,3室1厅,88.19,南,精装
2371,罗湖区,房子满五年，大社区花园，万象城后边,都市名园,万象城,房本满五年,635.0,53134.0,3室1厅,119.51,东北,简装
2372,罗湖区,高层两房一厅 业主诚心出售 高楼层 光线好 保养好,置地逸轩,春风路,房本满五年,380.0,67858.0,2室1厅,56.0,南,其他
2373,罗湖区,名骏豪庭 2室2厅 365万,名骏豪庭,莲塘,房本满五年,365.0,53014.0,2室2厅,68.85,东南,精装
2374,罗湖区,房子满五年，税费少，带双阳台，通透性好。,新港鸿花园,百仕达,房本满五年,750.0,60025.0,3室2厅,124.95,南,其他
2375,罗湖区,文锦渡三院 三房一厅 视野开阔 满两年 业主诚心放卖,文锦渡海关三院,黄贝岭,,450.0,56314.0,3室1厅,79.91,南 北,其他
2376,罗湖区,满五唯一  翠竹 装修好  业主诚心出售,怡泰大厦,黄贝岭,房本满五年,378.0,55328.0,2室1厅,68.32,南 北,精装
2377,罗湖区,品牌社区 花园绿化好 户型通透 生活交通便利,鹏兴花园六期,莲塘,房本满五年,600.0,67454.0,3室1厅,88.95,东南,其他
2378,罗湖区,大社区 南向实用方正大三房 满五年免个税 业主有心卖,惠名花园,莲塘,房本满五年,380.0,44701.0,3室2厅,85.01,南,精装
2379,罗湖区,总价低 可塑性强 南向 三地铁 配套齐全 看房方便,东港中心,东门,,225.0,42453.0,1室1厅,53.0,南,其他
2380,罗湖区,锦星花园 2室2厅 450万,锦星花园,黄贝岭,房本满五年,450.0,59961.0,2室2厅,75.05,南,其他
2381,罗湖区,精装修 免增值税 东南三房 交通便利 生活便利,花半里别馆,布心,房本满五年,410.0,56866.0,3室1厅,72.1,南 北,其他
2382,罗湖区,螺岭  汇锦名园  朝南三房 户型方正,汇锦名园,螺岭,房本满五年,540.0,62363.0,3室1厅,86.59,东南,简装
2383,罗湖区,满五年唯一税费少，水贝地铁站，独树村在拆,英达花园,布心,,400.0,39624.0,3室2厅,100.95,东南,其他
2384,罗湖区,房子满五年唯一，精装两房，税费少,聚龙大厦,螺岭,房本满五年,282.0,71195.0,1室1厅,39.61,东南,其他
2385,罗湖区,高层朝南，房子满两年，精装修税费低。,金色都汇,春风路,,420.0,60738.0,2室1厅,69.15,南,其他
2386,罗湖区,鸿隆世纪广场 3室1厅 480万,鸿隆世纪广场,地王,房本满五年,480.0,48495.0,3室1厅,98.98,北,其他
2387,罗湖区,地铁口精装三房，户型方正，朝南看花园湖景,百仕达花园二期,百仕达,,685.0,68879.0,3室1厅,99.45,东南,其他
2388,罗湖区,缤纷时代家园一房一厅满两年税费少，诚心出售,缤纷时代家园,螺岭,房本满五年,335.0,79460.0,1室1厅,42.16,东南,其他
2389,罗湖区,房子满2年，业主诚售 看东湖全景,东湖豪庭,布心,,1200.0,70217.0,4室2厅,170.9,东南,其他
2390,罗湖区,老街地铁站 南向大三房 满五年唯一  停车方便,鸿隆世纪广场,地王,房本满五年,580.0,51151.0,3室1厅,113.39,南,其他
2391,罗湖区,美荔园三房  满五年，红本在手，红岭地铁口物业,美荔园,地王,房本满五年,800.0,65996.0,3室1厅,121.22,东,其他
2392,罗湖区,百仕达片区三号线、七号线大两房便宜出售 楼层佳,太明居,百仕达,,400.0,54208.0,2室1厅,73.79,南,其他
2393,罗湖区,百仕达花园二期 4室2厅 995万,百仕达花园二期,百仕达,房本满五年,995.0,59227.0,4室2厅,168.0,东南,其他
2394,罗湖区,碧岭华庭 3室1厅 580万,碧岭华庭,布心,房本满五年,580.0,62366.0,3室1厅,93.0,北,其他
2395,罗湖区,鹏兴五期，户型方正厅出阳台，读书方便，近公交近口岸,鹏兴花园五期,莲塘,房本满五年,500.0,60241.0,3室1厅,83.0,东南,简装
2396,罗湖区,湖心大厦 2室1厅 250万,湖心大厦,春风路,,250.0,45923.0,2室1厅,54.44,西北,简装
2397,罗湖区,金色年华家园 端头位置三房 厅出阳台 高层视野很棒,金色年华家园,莲塘,,460.0,60767.0,3室2厅,75.7,北,其他
2398,罗湖区,螺岭门口 一房 户型方正东向 精装修,京基东方华都,螺岭,房本满五年,310.0,78283.0,1室1厅,39.6,南,其他
2399,罗湖区,靠山安静大三房 环境好 社区绿化好 景观好,新世界鹿茵翠地,莲塘,房本满五年,580.0,54894.0,3室2厅,105.66,北,其他
2400,罗湖区,中楼层，朝南，视野景观好，安静不临街,名骏豪庭,莲塘,,360.0,52288.0,2室2厅,68.85,东南,其他
2401,罗湖区,锦绣大厦，大三房，红本满五年，螺岭，罗湖区委旁,锦绣大厦,螺岭,房本满五年,540.0,51454.0,3室1厅,104.95,西北,其他
2402,罗湖区,都市名园 3室2厅 650万,都市名园,万象城,房本满五年,650.0,61449.0,3室2厅,105.78,南,其他
2403,罗湖区,黄贝岭站 豪**华装修 西南朝向   带靖轩和翠园,深业东岭,黄贝岭,,756.0,86203.0,3室2厅,87.7,西南,精装
2404,罗湖区,深中大三房，户型方正，采光好适合居家，,翠珠小区,翠竹,,730.0,84083.0,3室1厅,86.82,南,简装
2405,罗湖区,红岗西村 户型方正 得房率高 满五年 适合入手,红岗西村,银湖,房本满五年,450.0,68131.0,2室1厅,66.05,东,其他
2406,罗湖区,金鼎大厦 两室 户型方正 精装修 采光好业主诚心出售,金鼎大厦,春风路,房本满五年,400.0,54003.0,2室2厅,74.07,南,其他
2407,罗湖区,东南向看公园居家舒适，2房加1书房，可直接拎包住，,翠苑大厦,百仕达,房本满五年,420.0,51452.0,2室1厅,81.63,东南,其他
2408,罗湖区,凯悦华庭 正规两房 满两年 地铁口物业 诚心放卖,凯悦华庭,春风路,,290.0,52056.0,2室2厅,55.71,北,其他
2409,罗湖区,龙园山庄 电梯大三房 房本在手 置业好选择,龙园山庄,清水河,房本满五年,390.0,39299.0,3室1厅,99.24,东南,其他
2410,罗湖区,金丽豪苑 3室1厅 760万,金丽豪苑,翠竹,房本满五年,760.0,80415.0,3室1厅,94.51,南 北,其他
2411,罗湖区,华裕花园 2室1厅 450万,华裕花园,螺岭,,450.0,48041.0,2室1厅,93.67,北,其他
2412,罗湖区,华裕花园 3室2厅 535万,华裕花园,螺岭,,535.0,49164.0,3室2厅,108.82,北,简装
2413,罗湖区,低楼层 一手业主 业主装修保养好 通风好 居住舒适,翠园十八巷,螺岭,房本满五年,576.0,84956.0,2室1厅,67.8,南,其他
2414,罗湖区,国贸地铁口大面积精装两房，业主自住，产权清晰，税少,兴隆大厦,春风路,房本满五年,260.0,37133.0,2室1厅,70.02,北 南,其他
2415,罗湖区,紫荆花园 户型方正实用  采光好,紫荆花园,布心,,600.0,48345.0,3室1厅,124.11,北,简装
2416,罗湖区,方正大四房 南北通 看花园安静 满五年红本在手 有车位,鹏兴花园二期,莲塘,,750.0,60450.0,4室2厅,124.07,南 北,简装
2417,罗湖区,世界金融中 心 精装一房一厅 顶楼户型,世界金融中心,万象城,房本满五年,320.0,103393.0,1室1厅,30.95,南,精装
2418,罗湖区,地铁口物业 小户型住宅 业主诚心卖,集浩大厦,黄贝岭,,180.0,38298.0,2室1厅,47.0,东 北,简装
2419,罗湖区,长丰苑精装修一房 满五年 红本在手 地铁口物业 地段好,长丰苑,春风路,房本满五年,205.0,44848.0,1室2厅,45.71,东北,精装
2420,罗湖区,"近地铁站，业主诚心出售,复式三层,空间布局合理",金色都汇,春风路,房本满五年,385.0,81724.0,1室1厅,47.11,东南,精装
2421,罗湖区,大剧院名仕阁单房 正南向 高楼层视野光线好,名仕阁,地王,房本满五年,209.0,51874.0,1室0厅,40.29,南,精装
2422,罗湖区,仙桐御景三3房两2厅业主诚心出售,仙桐御景,莲塘,,580.0,59844.0,3室2厅,96.92,南,简装
2423,罗湖区,龙园创展大厦 精装修 东南向 户型方正 大剧院地铁口,ONE 39,地王,,320.0,48611.0,2室1厅,65.83,东,精装
2424,罗湖区,鸿翔大社区，朝南看花园，公寓一房带阳台,鸿翔花园,地王,房本满五年,210.0,46225.0,1室0厅,45.43,南,简装
2425,罗湖区,此房户型方正实用，地段好，出行方便，不需要购房资质,华商时代公寓,笋岗,,93.0,41260.0,1室0厅,22.54,南,精装
2426,罗湖区,中航凯特公寓  精装一房 干净舒适,中航凯特公寓,地王,房本满五年,115.0,40752.0,1室0厅,28.22,北,简装
2427,罗湖区,户型方正，圆岭地铁口，交通方便！,鸿翔花园,地王,房本满五年,175.0,42746.0,1室0厅,40.94,北,简装
2428,罗湖区,湖溪大厦少有在卖户型，满五唯一，红本在手，交通便利,湖溪大厦,东门,,360.0,61413.0,3室2厅,58.62,东,简装
2429,罗湖区,罗湖好出租小户型一房大单间，适合过度！,中航凯特公寓,地王,房本满五年,100.0,35524.0,1室0厅,28.15,东南,精装
2430,罗湖区,满两年办公用途，罗湖口岸红本在手,金田大厦,万象城,房本满五年,243.0,22997.0,1室1厅,105.67,南,精装
2431,罗湖区,金景花园 3室2厅 525万,金景花园,银湖,房本满五年,525.0,53621.0,3室2厅,97.91,东南,精装
2432,罗湖区,one39 精装修高层，低总价适合住,ONE 39,地王,,275.0,54946.0,1室1厅,50.05,南,简装
2433,罗湖区,中航凯特 不需资质 红本在手 红岭地铁,中航凯特公寓,地王,,122.0,36429.0,1室0厅,33.49,东北,简装
2434,罗湖区,5.8米真复式3房 通燃气带阳台,幸福万象,罗湖口岸,房本满五年,335.0,67979.0,3室2厅,49.28,西北,精装
2435,罗湖区,鸿翔花园70年产权公寓 不算套数 业主诚意出售,鸿翔花园,地王,房本满五年,230.0,51112.0,1室0厅,45.0,南,精装
2436,罗湖区,万象城地段！红本！高层！近地段！,都市名园,万象城,房本满五年,400.0,57348.0,3室1厅,69.75,西南,精装
2437,罗湖区,罗湖繁华地段，万象城商圈，俯瞰万象城，交通要道,城市天地广场,万象城,,270.0,50992.0,1室2厅,52.95,西北,精装
2438,罗湖区,罗湖繁华地段，万象城商圈，俯瞰万象城，交通要道,城市天地广场,万象城,房本满五年,300.0,59941.0,1室1厅,50.05,南,精装
